id,name,highway,oneway,defect_class,severity,tiger_reviewed,tiger_cfcc,tiger_name_base,surface,lanes,maxspeed,_street_segments,_street_gap_count
543087155,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,,37,6
543087157,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,2,,37,6
543087158,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,,37,6
543087159,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,2,,37,6
543087162,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,,37,6
543087163,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,2,,37,6
543087174,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,asphalt,3,,37,6
543087176,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,2,,37,6
543087177,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,,37,6
543087178,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,5,,37,6
543087180,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,6,,37,6
655265794,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,2,,37,6
747195774,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,,,37,6
856317971,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,,37,6
856317972,East Crescentville Road,tertiary,,B,HIGH,no,A41,Crescentville,,3,,37,6
19055380,Chester Road,tertiary,,B,HIGH,no,A41,Chester,,,,31,6
19055383,Chester Road,tertiary,,B,HIGH,no,A41,Chester,,,,31,6
61357838,Chester Road,residential,,B,HIGH,no,A41,Chester,asphalt,3,,31,6
531487296,Chester Road,residential,,B,HIGH,no,A41,Chester,,,,31,6
531487297,Chester Road,secondary,,B,HIGH,no,A41,Chester,asphalt,5,35 mph,31,6
553200923,Chester Road,tertiary,,B,HIGH,no,A41,Chester,asphalt,3,,31,6
553200924,Chester Road,secondary,,B,HIGH,no,A41,Chester,asphalt,5,35 mph,31,6
553200930,Chester Road,secondary,,B,HIGH,no,A41,Chester,asphalt,4,35 mph,31,6
553200933,Chester Road,secondary,,B,HIGH,no,A41,Chester,asphalt,4,35 mph,31,6
553200934,Chester Road,secondary,,B,HIGH,no,A41,Chester,asphalt,4,35 mph,31,6
553200935,Chester Road,secondary,,B,HIGH,no,A41,Chester,asphalt,5,35 mph,31,6
553200940,Chester Road,secondary,,B,HIGH,no,A41,Chester,asphalt,4,35 mph,31,6
553200941,Chester Road,secondary,,B,HIGH,no,A41,Chester,asphalt,6,35 mph,31,6
553200944,Chester Road,secondary,,B,HIGH,no,A41,Chester,asphalt,4,35 mph,31,6
553200946,Chester Road,secondary,,B,HIGH,no,A41,Chester,asphalt,4,35 mph,31,6
553200968,Chester Road,secondary,,B,HIGH,no,A41,Chester,asphalt,5,35 mph,31,6
553200973,Chester Road,secondary,,B,HIGH,no,A41,Chester,asphalt,5,35 mph,31,6
553200979,Chester Road,secondary,,B,HIGH,no,A41,Chester,asphalt,5,35 mph,31,6
553200982,Chester Road,secondary,,B,HIGH,no,A41,Chester,asphalt,4,35 mph,31,6
553201006,Chester Road,secondary,,B,HIGH,no,A41,Chester,asphalt,4,35 mph,31,6
